date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2009-05-16,9.71,4.86,450,"1979-05-09 2008-05-23",85.9,10.41,450,"1979-05-09 2008-05-23",18.59,5.06,450,"1979-05-09 2008-05-23",26.94,9.23,450,"1979-05-09 2008-05-23",2.84,4.77,450,"1979-05-09 2008-05-23",47.59,14.76,450,"1979-05-09 2008-05-23",7.28,3.79,450,"1979-05-09 2008-05-23",3.42,4.52,450,"1979-05-09 2008-05-23",2.77,6.24,450,"1979-05-09 2008-05-23",2.77,6.24,450,"1979-05-09 2008-05-23",0,0,450,"1979-05-09 2008-05-23",0,0,450,"1979-05-09 2008-05-23",,,,
2009-05-15,9.48,4.92,450,"1979-05-08 2008-05-22",85.92,10.38,450,"1979-05-08 2008-05-22",18.4,5.09,450,"1979-05-08 2008-05-22",27.05,9.27,450,"1979-05-08 2008-05-22",2.55,4.84,450,"1979-05-08 2008-05-22",47.17,14.56,450,"1979-05-08 2008-05-22",7.06,3.91,450,"1979-05-08 2008-05-22",3.39,4.51,450,"1979-05-08 2008-05-22",2.73,6.17,450,"1979-05-08 2008-05-22",2.73,6.17,450,"1979-05-08 2008-05-22",0,0,450,"1979-05-08 2008-05-22",0,0,450,"1979-05-08 2008-05-22",,,,
2009-05-14,9.33,4.96,450,"1979-05-07 2008-05-21",85.78,10.34,450,"1979-05-07 2008-05-21",18.22,5.05,450,"1979-05-07 2008-05-21",27.38,9.42,450,"1979-05-07 2008-05-21",2.3,4.92,450,"1979-05-07 2008-05-21",46.98,14.67,450,"1979-05-07 2008-05-21",6.88,3.96,450,"1979-05-07 2008-05-21",3.46,4.68,450,"1979-05-07 2008-05-21",2.61,6,450,"1979-05-07 2008-05-21",2.61,6,450,"1979-05-07 2008-05-21",0,0.03,450,"1979-05-07 2008-05-21",0,0,450,"1979-05-07 2008-05-21",,,,
2009-05-13,9.18,5.04,450,"1979-05-06 2008-05-20",85.46,10.72,450,"1979-05-06 2008-05-20",18.15,5.11,450,"1979-05-06 2008-05-20",27.61,9.26,450,"1979-05-06 2008-05-20",2.07,5.02,450,"1979-05-06 2008-05-20",46.57,14.76,450,"1979-05-06 2008-05-20",6.77,4.01,450,"1979-05-06 2008-05-20",3.4,4.58,450,"1979-05-06 2008-05-20",2.56,5.91,450,"1979-05-06 2008-05-20",2.56,5.9,450,"1979-05-06 2008-05-20",0,0.03,450,"1979-05-06 2008-05-20",0,0,450,"1979-05-06 2008-05-20",,,,
2009-05-12,9.04,4.99,450,"1979-05-05 2008-05-19",85.05,10.91,450,"1979-05-05 2008-05-19",18.1,5.09,450,"1979-05-05 2008-05-19",27.78,9.24,450,"1979-05-05 2008-05-19",1.83,5.03,450,"1979-05-05 2008-05-19",45.98,14.58,450,"1979-05-05 2008-05-19",6.66,4.05,450,"1979-05-05 2008-05-19",3.36,4.51,450,"1979-05-05 2008-05-19",2.5,5.74,449,"1979-05-05 2008-05-19",2.5,5.74,449,"1979-05-05 2008-05-19",0,0.03,449,"1979-05-05 2008-05-19",0,0,449,"1979-05-05 2008-05-19",,,,
2009-05-11,8.79,5.01,450,"1979-05-04 2008-05-18",84.76,11.01,450,"1979-05-04 2008-05-18",17.97,5.06,450,"1979-05-04 2008-05-18",27.64,9.19,450,"1979-05-04 2008-05-18",1.57,5.03,450,"1979-05-04 2008-05-18",45.45,14.59,450,"1979-05-04 2008-05-18",6.43,4.08,450,"1979-05-04 2008-05-18",3.27,4.45,450,"1979-05-04 2008-05-18",2.41,5.66,449,"1979-05-04 2008-05-18",2.41,5.66,449,"1979-05-04 2008-05-18",0,0.03,449,"1979-05-04 2008-05-18",0,0,449,"1979-05-04 2008-05-18",,,,
2009-05-10,8.47,5.05,450,"1979-05-03 2008-05-17",84.46,11.12,450,"1979-05-03 2008-05-17",17.78,5.1,450,"1979-05-03 2008-05-17",27.66,9.21,450,"1979-05-03 2008-05-17",1.3,5.19,450,"1979-05-03 2008-05-17",45.04,14.88,450,"1979-05-03 2008-05-17",6.26,4.09,450,"1979-05-03 2008-05-17",3.28,4.44,450,"1979-05-03 2008-05-17",2.35,5.62,448,"1979-05-03 2008-05-17",2.35,5.62,448,"1979-05-03 2008-05-17",0,0.03,448,"1979-05-03 2008-05-17",0,0,448,"1979-05-03 2008-05-17",,,,
2009-05-09,8.13,5.1,450,"1979-05-02 2008-05-16",84.19,11.21,450,"1979-05-02 2008-05-16",17.55,5.13,450,"1979-05-02 2008-05-16",27.76,9.08,450,"1979-05-02 2008-05-16",1.04,5.23,450,"1979-05-02 2008-05-16",44.81,15.18,450,"1979-05-02 2008-05-16",6.04,4.09,450,"1979-05-02 2008-05-16",3.43,4.53,450,"1979-05-02 2008-05-16",2.49,5.99,448,"1979-05-02 2008-05-16",2.49,5.99,448,"1979-05-02 2008-05-16",0,0.03,448,"1979-05-02 2008-05-16",0,0,448,"1979-05-02 2008-05-16",,,,
2009-05-08,7.9,5.1,450,"1979-05-01 2008-05-15",83.95,11.53,450,"1979-05-01 2008-05-15",17.38,5.14,450,"1979-05-01 2008-05-15",27.96,9.26,450,"1979-05-01 2008-05-15",0.76,5.14,450,"1979-05-01 2008-05-15",44.46,15.05,450,"1979-05-01 2008-05-15",5.85,4.07,450,"1979-05-01 2008-05-15",3.36,4.45,450,"1979-05-01 2008-05-15",2.4,5.8,448,"1979-05-01 2008-05-15",2.4,5.79,448,"1979-05-01 2008-05-15",0,0.03,448,"1979-05-01 2008-05-15",0,0,448,"1979-05-01 2008-05-15",,,,
2009-05-07,7.64,5.11,450,"1979-04-30 2008-05-14",83.62,11.95,450,"1979-04-30 2008-05-14",17.26,5.17,450,"1979-04-30 2008-05-14",28.17,9.44,450,"1979-04-30 2008-05-14",0.57,5.17,450,"1979-04-30 2008-05-14",44.15,15.22,450,"1979-04-30 2008-05-14",5.73,4.08,450,"1979-04-30 2008-05-14",3.28,4.42,450,"1979-04-30 2008-05-14",2.26,5.48,447,"1979-04-30 2008-05-14",2.26,5.48,447,"1979-04-30 2008-05-14",0,0.03,447,"1979-04-30 2008-05-14",0,0,447,"1979-04-30 2008-05-14",,,,
2009-05-06,7.38,5.1,450,"1979-04-29 2008-05-13",83.36,12.02,450,"1979-04-29 2008-05-13",17.1,5.17,450,"1979-04-29 2008-05-13",28.28,9.46,450,"1979-04-29 2008-05-13",0.35,5.17,450,"1979-04-29 2008-05-13",43.9,15.37,450,"1979-04-29 2008-05-13",5.53,4.08,450,"1979-04-29 2008-05-13",3.3,4.28,450,"1979-04-29 2008-05-13",2.21,5.47,447,"1979-04-29 2008-05-13",2.21,5.47,447,"1979-04-29 2008-05-13",0,0.03,447,"1979-04-29 2008-05-13",0,0,447,"1979-04-29 2008-05-13",,,,
2009-05-05,7.15,5.07,450,"1979-04-28 2008-05-12",83.26,12.03,450,"1979-04-28 2008-05-12",16.88,5.29,450,"1979-04-28 2008-05-12",28.32,9.36,450,"1979-04-28 2008-05-12",0.14,5.17,450,"1979-04-28 2008-05-12",43.95,15.7,450,"1979-04-28 2008-05-12",5.36,4.12,450,"1979-04-28 2008-05-12",3.36,4.47,450,"1979-04-28 2008-05-12",2.3,5.6,447,"1979-04-28 2008-05-12",2.3,5.6,447,"1979-04-28 2008-05-12",0,0.04,447,"1979-04-28 2008-05-12",0,0,447,"1979-04-28 2008-05-12",,,,
2009-05-04,6.92,5.06,450,"1979-04-27 2008-05-11",83.1,12.04,450,"1979-04-27 2008-05-11",16.73,5.33,450,"1979-04-27 2008-05-11",28.26,9.32,450,"1979-04-27 2008-05-11",-0.12,5.2,450,"1979-04-27 2008-05-11",43.51,15.53,450,"1979-04-27 2008-05-11",5.14,4.18,450,"1979-04-27 2008-05-11",3.32,4.27,450,"1979-04-27 2008-05-11",2.13,4.82,447,"1979-04-27 2008-05-11",2.13,4.82,447,"1979-04-27 2008-05-11",0,0.04,447,"1979-04-27 2008-05-11",0,0,447,"1979-04-27 2008-05-11",,,,
2009-05-03,6.57,5,450,"1979-04-26 2008-05-10",82.62,12.35,450,"1979-04-26 2008-05-10",16.54,5.27,450,"1979-04-26 2008-05-10",28.16,9.32,450,"1979-04-26 2008-05-10",-0.4,5.18,450,"1979-04-26 2008-05-10",43.06,15.37,450,"1979-04-26 2008-05-10",4.88,4.15,450,"1979-04-26 2008-05-10",3.31,4.31,450,"1979-04-26 2008-05-10",1.99,4.58,447,"1979-04-26 2008-05-10",1.99,4.58,447,"1979-04-26 2008-05-10",0,0.04,447,"1979-04-26 2008-05-10",0,0,447,"1979-04-26 2008-05-10",,,,
2009-05-02,6.26,4.96,450,"1979-04-25 2008-05-09",82.58,12.3,450,"1979-04-25 2008-05-09",16.2,5.22,450,"1979-04-25 2008-05-09",28.16,9.25,450,"1979-04-25 2008-05-09",-0.8,5.11,450,"1979-04-25 2008-05-09",42.82,15.39,450,"1979-04-25 2008-05-09",4.6,4.05,450,"1979-04-25 2008-05-09",3.3,4.24,450,"1979-04-25 2008-05-09",1.96,4.52,447,"1979-04-25 2008-05-09",1.95,4.52,447,"1979-04-25 2008-05-09",0,0.04,447,"1979-04-25 2008-05-09",0,0,447,"1979-04-25 2008-05-09",,,,
2009-05-01,5.94,4.93,450,"1979-04-24 2008-05-08",82.37,12.44,450,"1979-04-24 2008-05-08",15.92,5.15,450,"1979-04-24 2008-05-08",28.33,9.19,450,"1979-04-24 2008-05-08",-1.16,5.02,450,"1979-04-24 2008-05-08",42.46,15.52,450,"1979-04-24 2008-05-08",4.3,3.98,450,"1979-04-24 2008-05-08",3.4,4.35,450,"1979-04-24 2008-05-08",1.92,4.49,447,"1979-04-24 2008-05-08",1.92,4.49,447,"1979-04-24 2008-05-08",0,0.04,447,"1979-04-24 2008-05-08",0,0,447,"1979-04-24 2008-05-08",,,,
2009-04-30,5.73,4.92,450,"1979-04-23 2008-05-07",82.24,12.53,450,"1979-04-23 2008-05-07",15.71,5.19,450,"1979-04-23 2008-05-07",28.63,9.3,450,"1979-04-23 2008-05-07",-1.38,4.99,450,"1979-04-23 2008-05-07",42.42,15.82,450,"1979-04-23 2008-05-07",4.16,3.95,450,"1979-04-23 2008-05-07",3.41,4.33,450,"1979-04-23 2008-05-07",1.96,4.58,447,"1979-04-23 2008-05-07",1.95,4.58,447,"1979-04-23 2008-05-07",0,0.04,447,"1979-04-23 2008-05-07",0,0,447,"1979-04-23 2008-05-07",,,,
2009-04-29,5.52,4.99,450,"1979-04-22 2008-05-06",82.26,12.64,450,"1979-04-22 2008-05-06",15.44,5.32,450,"1979-04-22 2008-05-06",28.55,9.23,450,"1979-04-22 2008-05-06",-1.54,5.05,450,"1979-04-22 2008-05-06",42.56,16.05,450,"1979-04-22 2008-05-06",3.98,3.97,450,"1979-04-22 2008-05-06",3.38,4.19,450,"1979-04-22 2008-05-06",2.02,4.67,447,"1979-04-22 2008-05-06",2.01,4.67,447,"1979-04-22 2008-05-06",0.01,0.12,447,"1979-04-22 2008-05-06",0,0.05,447,"1979-04-22 2008-05-06",,,,
2009-04-28,5.35,5.03,450,"1979-04-21 2008-05-05",82.36,12.51,450,"1979-04-21 2008-05-05",15.22,5.36,450,"1979-04-21 2008-05-05",28.52,9.42,450,"1979-04-21 2008-05-05",-1.69,5.01,450,"1979-04-21 2008-05-05",42.92,16.33,450,"1979-04-21 2008-05-05",3.78,3.96,450,"1979-04-21 2008-05-05",3.43,4.24,450,"1979-04-21 2008-05-05",2.13,4.94,447,"1979-04-21 2008-05-05",2.12,4.94,447,"1979-04-21 2008-05-05",0.01,0.12,447,"1979-04-21 2008-05-05",0,0.05,447,"1979-04-21 2008-05-05",,,,
2009-04-27,5.21,5.03,450,"1979-04-20 2008-05-04",82.6,12.51,450,"1979-04-20 2008-05-04",14.97,5.36,450,"1979-04-20 2008-05-04",28.59,9.63,450,"1979-04-20 2008-05-04",-1.81,4.98,450,"1979-04-20 2008-05-04",43.39,16.59,450,"1979-04-20 2008-05-04",3.61,3.89,450,"1979-04-20 2008-05-04",3.54,4.4,450,"1979-04-20 2008-05-04",2.23,5.25,447,"1979-04-20 2008-05-04",2.23,5.25,447,"1979-04-20 2008-05-04",0.01,0.12,447,"1979-04-20 2008-05-04",0,0.07,447,"1979-04-20 2008-05-04",,,,
2009-04-26,5.19,5.06,450,"1979-04-19 2008-05-03",82.98,12.42,450,"1979-04-19 2008-05-03",14.83,5.42,450,"1979-04-19 2008-05-03",28.81,9.74,450,"1979-04-19 2008-05-03",-1.77,4.98,450,"1979-04-19 2008-05-03",43.84,16.59,450,"1979-04-19 2008-05-03",3.54,3.88,450,"1979-04-19 2008-05-03",3.64,4.44,450,"1979-04-19 2008-05-03",2.26,5.23,447,"1979-04-19 2008-05-03",2.25,5.23,447,"1979-04-19 2008-05-03",0.01,0.12,447,"1979-04-19 2008-05-03",0,0.07,447,"1979-04-19 2008-05-03",,,,
2009-04-25,5.15,5.09,450,"1979-04-18 2008-05-02",83.07,12.43,450,"1979-04-18 2008-05-02",14.67,5.46,450,"1979-04-18 2008-05-02",28.84,9.78,450,"1979-04-18 2008-05-02",-1.77,4.9,450,"1979-04-18 2008-05-02",44.34,16.43,450,"1979-04-18 2008-05-02",3.39,3.89,450,"1979-04-18 2008-05-02",3.71,4.47,450,"1979-04-18 2008-05-02",2.15,5.05,448,"1979-04-18 2008-05-02",2.14,5.06,448,"1979-04-18 2008-05-02",0.01,0.13,448,"1979-04-18 2008-05-02",0,0.07,448,"1979-04-18 2008-05-02",,,,
2009-04-24,5.13,5.15,450,"1979-04-17 2008-05-01",83.1,12.46,450,"1979-04-17 2008-05-01",14.48,5.57,450,"1979-04-17 2008-05-01",28.91,10,450,"1979-04-17 2008-05-01",-1.9,4.93,450,"1979-04-17 2008-05-01",44.73,16.25,450,"1979-04-17 2008-05-01",3.27,3.93,450,"1979-04-17 2008-05-01",3.79,4.54,450,"1979-04-17 2008-05-01",1.93,4.52,448,"1979-04-17 2008-05-01",1.92,4.52,448,"1979-04-17 2008-05-01",0.01,0.13,448,"1979-04-17 2008-05-01",0,0.07,448,"1979-04-17 2008-05-01",,,,
2009-04-23,5.05,5.18,450,"1979-04-16 2008-04-30",83.3,12.27,450,"1979-04-16 2008-04-30",14.28,5.65,450,"1979-04-16 2008-04-30",29.07,9.82,450,"1979-04-16 2008-04-30",-2.01,4.97,450,"1979-04-16 2008-04-30",45.03,16.43,450,"1979-04-16 2008-04-30",3.12,3.94,450,"1979-04-16 2008-04-30",3.98,4.7,450,"1979-04-16 2008-04-30",2.07,5,448,"1979-04-16 2008-04-30",2.06,5,448,"1979-04-16 2008-04-30",0.01,0.13,448,"1979-04-16 2008-04-30",0,0.07,448,"1979-04-16 2008-04-30",,,,
2009-04-22,4.94,5.25,450,"1979-04-15 2008-04-29",83.44,12.16,450,"1979-04-15 2008-04-29",14.06,5.68,450,"1979-04-15 2008-04-29",29.23,9.8,450,"1979-04-15 2008-04-29",-2.1,4.99,450,"1979-04-15 2008-04-29",45.36,16.4,450,"1979-04-15 2008-04-29",3.01,3.98,450,"1979-04-15 2008-04-29",4.12,4.73,450,"1979-04-15 2008-04-29",2.02,4.93,448,"1979-04-15 2008-04-29",2,4.93,448,"1979-04-15 2008-04-29",0.01,0.13,448,"1979-04-15 2008-04-29",0,0.07,448,"1979-04-15 2008-04-29",,,,
2009-04-21,4.88,5.26,450,"1979-04-14 2008-04-28",83.7,12.35,450,"1979-04-14 2008-04-28",13.84,5.66,450,"1979-04-14 2008-04-28",29.3,9.81,450,"1979-04-14 2008-04-28",-2.2,5.01,450,"1979-04-14 2008-04-28",45.91,16.55,450,"1979-04-14 2008-04-28",2.88,4,450,"1979-04-14 2008-04-28",4.09,4.81,450,"1979-04-14 2008-04-28",2.25,5.29,447,"1979-04-14 2008-04-28",2.23,5.29,447,"1979-04-14 2008-04-28",0.01,0.13,447,"1979-04-14 2008-04-28",0,0.07,447,"1979-04-14 2008-04-28",,,,
2009-04-20,4.77,5.3,450,"1979-04-13 2008-04-27",83.92,12.37,450,"1979-04-13 2008-04-27",13.58,5.65,450,"1979-04-13 2008-04-27",29.54,9.92,450,"1979-04-13 2008-04-27",-2.31,5.01,450,"1979-04-13 2008-04-27",46.2,16.44,450,"1979-04-13 2008-04-27",2.74,3.97,450,"1979-04-13 2008-04-27",4.21,4.76,450,"1979-04-13 2008-04-27",2.22,5.23,447,"1979-04-13 2008-04-27",2.2,5.23,447,"1979-04-13 2008-04-27",0.02,0.14,447,"1979-04-13 2008-04-27",0,0.07,447,"1979-04-13 2008-04-27",,,,
2009-04-19,4.59,5.32,450,"1979-04-12 2008-04-26",84.1,12.44,450,"1979-04-12 2008-04-26",13.27,5.65,450,"1979-04-12 2008-04-26",29.77,10.1,450,"1979-04-12 2008-04-26",-2.42,5,450,"1979-04-12 2008-04-26",46.53,16.58,450,"1979-04-12 2008-04-26",2.57,4.01,450,"1979-04-12 2008-04-26",4.24,4.74,450,"1979-04-12 2008-04-26",2.38,5.36,446,"1979-04-12 2008-04-26",2.35,5.35,446,"1979-04-12 2008-04-26",0.02,0.18,446,"1979-04-12 2008-04-26",0,0.21,446,"1979-04-12 2008-04-26",,,,
2009-04-18,4.3,5.33,450,"1979-04-11 2008-04-25",84.19,12.32,450,"1979-04-11 2008-04-25",12.83,5.64,450,"1979-04-11 2008-04-25",29.59,10.1,450,"1979-04-11 2008-04-25",-2.66,4.96,450,"1979-04-11 2008-04-25",46.92,16.54,450,"1979-04-11 2008-04-25",2.31,4,450,"1979-04-11 2008-04-25",4.24,4.77,450,"1979-04-11 2008-04-25",2.46,5.92,446,"1979-04-11 2008-04-25",2.41,5.91,446,"1979-04-11 2008-04-25",0.05,0.36,446,"1979-04-11 2008-04-25",0,0.32,446,"1979-04-11 2008-04-25",,,,
2009-04-17,3.98,5.37,450,"1979-04-10 2008-04-24",84.2,12.25,450,"1979-04-10 2008-04-24",12.49,5.65,450,"1979-04-10 2008-04-24",29.66,10.01,450,"1979-04-10 2008-04-24",-2.85,4.94,450,"1979-04-10 2008-04-24",47.1,16.52,450,"1979-04-10 2008-04-24",2.01,4.03,450,"1979-04-10 2008-04-24",4.35,4.82,450,"1979-04-10 2008-04-24",2.44,5.94,445,"1979-04-10 2008-04-24",2.37,5.92,445,"1979-04-10 2008-04-24",0.06,0.37,445,"1979-04-10 2008-04-24",0.1,0.71,445,"1979-04-10 2008-04-24",,,,
2009-04-16,3.83,5.47,450,"1979-04-09 2008-04-23",84.32,12.07,450,"1979-04-09 2008-04-23",12.18,5.71,450,"1979-04-09 2008-04-23",29.8,10.05,450,"1979-04-09 2008-04-23",-3.02,5.04,450,"1979-04-09 2008-04-23",47.34,16.31,450,"1979-04-09 2008-04-23",1.8,4.1,450,"1979-04-09 2008-04-23",4.41,4.83,450,"1979-04-09 2008-04-23",2.42,5.95,444,"1979-04-09 2008-04-23",2.34,5.93,444,"1979-04-09 2008-04-23",0.08,0.45,444,"1979-04-09 2008-04-23",0.1,1,444,"1979-04-09 2008-04-23",,,,
2009-04-15,3.62,5.51,450,"1979-04-08 2008-04-22",84.41,11.87,450,"1979-04-08 2008-04-22",11.88,5.8,450,"1979-04-08 2008-04-22",29.81,10.17,450,"1979-04-08 2008-04-22",-3.14,5.1,450,"1979-04-08 2008-04-22",47.73,15.99,450,"1979-04-08 2008-04-22",1.61,4.2,450,"1979-04-08 2008-04-22",4.61,4.97,450,"1979-04-08 2008-04-22",2.46,6.09,444,"1979-04-08 2008-04-22",2.34,6.05,444,"1979-04-08 2008-04-22",0.12,0.77,444,"1979-04-08 2008-04-22",0.2,1.17,444,"1979-04-08 2008-04-22",,,,
2009-04-14,3.45,5.5,450,"1979-04-07 2008-04-21",84.55,11.69,450,"1979-04-07 2008-04-21",11.61,5.88,450,"1979-04-07 2008-04-21",30.03,10.15,450,"1979-04-07 2008-04-21",-3.3,5.04,450,"1979-04-07 2008-04-21",48.13,15.84,450,"1979-04-07 2008-04-21",1.39,4.24,450,"1979-04-07 2008-04-21",4.78,5.1,450,"1979-04-07 2008-04-21",2.45,6.05,444,"1979-04-07 2008-04-21",2.33,6.01,444,"1979-04-07 2008-04-21",0.12,0.78,444,"1979-04-07 2008-04-21",0.2,1.36,444,"1979-04-07 2008-04-21",,,,
2009-04-13,3.2,5.49,450,"1979-04-06 2008-04-20",84.65,11.6,450,"1979-04-06 2008-04-20",11.23,5.88,450,"1979-04-06 2008-04-20",30.33,10.46,450,"1979-04-06 2008-04-20",-3.55,5.09,450,"1979-04-06 2008-04-20",48.26,15.64,450,"1979-04-06 2008-04-20",1.16,4.26,450,"1979-04-06 2008-04-20",4.89,5.16,450,"1979-04-06 2008-04-20",2.4,5.84,444,"1979-04-06 2008-04-20",2.23,5.78,444,"1979-04-06 2008-04-20",0.17,0.93,444,"1979-04-06 2008-04-20",0.3,1.47,444,"1979-04-06 2008-04-20",,,,
2009-04-12,2.82,5.5,450,"1979-04-05 2008-04-19",84.5,11.68,450,"1979-04-05 2008-04-19",10.78,5.86,450,"1979-04-05 2008-04-19",30.54,10.49,450,"1979-04-05 2008-04-19",-3.81,5.1,450,"1979-04-05 2008-04-19",48.54,15.62,450,"1979-04-05 2008-04-19",0.86,4.26,450,"1979-04-05 2008-04-19",5.14,5.29,450,"1979-04-05 2008-04-19",2.25,5.53,445,"1979-04-05 2008-04-19",2.08,5.47,445,"1979-04-05 2008-04-19",0.17,0.94,445,"1979-04-05 2008-04-19",0.3,1.62,445,"1979-04-05 2008-04-19",,,,
2009-04-11,2.59,5.42,450,"1979-04-04 2008-04-18",84.66,11.79,450,"1979-04-04 2008-04-18",10.34,5.74,450,"1979-04-04 2008-04-18",31.09,10.89,450,"1979-04-04 2008-04-18",-4.13,5.11,450,"1979-04-04 2008-04-18",48.9,15.6,450,"1979-04-04 2008-04-18",0.64,4.27,450,"1979-04-04 2008-04-18",5.47,5.64,450,"1979-04-04 2008-04-18",2.33,5.57,445,"1979-04-04 2008-04-18",2.09,5.45,445,"1979-04-04 2008-04-18",0.22,1.06,445,"1979-04-04 2008-04-18",0.4,1.7,445,"1979-04-04 2008-04-18",,,,
2009-04-10,2.47,5.36,450,"1979-04-03 2008-04-17",85.17,11.72,450,"1979-04-03 2008-04-17",10.07,5.65,450,"1979-04-03 2008-04-17",31.28,11.04,450,"1979-04-03 2008-04-17",-4.22,5.07,450,"1979-04-03 2008-04-17",49.49,16.05,450,"1979-04-03 2008-04-17",0.5,4.22,450,"1979-04-03 2008-04-17",5.47,5.75,450,"1979-04-03 2008-04-17",2.59,5.73,445,"1979-04-03 2008-04-17",2.25,5.55,445,"1979-04-03 2008-04-17",0.28,1.21,445,"1979-04-03 2008-04-17",0.4,1.76,445,"1979-04-03 2008-04-17",,,,
2009-04-09,2.31,5.25,450,"1979-04-02 2008-04-16",85.45,11.6,450,"1979-04-02 2008-04-16",9.83,5.54,450,"1979-04-02 2008-04-16",31.24,11.02,450,"1979-04-02 2008-04-16",-4.31,5.02,450,"1979-04-02 2008-04-16",49.76,16.41,450,"1979-04-02 2008-04-16",0.35,4.13,450,"1979-04-02 2008-04-16",5.3,5.65,450,"1979-04-02 2008-04-16",2.68,5.84,445,"1979-04-02 2008-04-16",2.29,5.58,445,"1979-04-02 2008-04-16",0.32,1.34,445,"1979-04-02 2008-04-16",0.5,1.83,445,"1979-04-02 2008-04-16",,,,
2009-04-08,2.13,5.16,450,"1979-04-01 2008-04-15",85.62,11.54,450,"1979-04-01 2008-04-15",9.61,5.48,450,"1979-04-01 2008-04-15",31.16,11.38,450,"1979-04-01 2008-04-15",-4.43,4.99,450,"1979-04-01 2008-04-15",49.94,16.42,450,"1979-04-01 2008-04-15",0.22,4.12,450,"1979-04-01 2008-04-15",5.17,5.64,450,"1979-04-01 2008-04-15",2.53,5.48,445,"1979-04-01 2008-04-15",2.12,5.2,445,"1979-04-01 2008-04-15",0.34,1.34,445,"1979-04-01 2008-04-15",0.5,1.91,445,"1979-04-01 2008-04-15",,,,
2009-04-07,1.98,5.06,450,"1979-03-31 2008-04-14",85.85,11.2,450,"1979-03-31 2008-04-14",9.36,5.43,450,"1979-03-31 2008-04-14",31.05,11.4,450,"1979-03-31 2008-04-14",-4.63,4.95,450,"1979-03-31 2008-04-14",50,16.51,450,"1979-03-31 2008-04-14",0.01,3.99,450,"1979-03-31 2008-04-14",5.2,5.73,450,"1979-03-31 2008-04-14",2.6,5.54,446,"1979-03-31 2008-04-14",2.16,5.24,446,"1979-03-31 2008-04-14",0.37,1.46,446,"1979-03-31 2008-04-14",0.5,1.92,446,"1979-03-31 2008-04-14",,,,
2009-04-06,1.88,5.09,450,"1979-03-30 2008-04-13",85.75,10.94,450,"1979-03-30 2008-04-13",9.21,5.51,450,"1979-03-30 2008-04-13",31.06,11.28,450,"1979-03-30 2008-04-13",-4.73,4.93,450,"1979-03-30 2008-04-13",50.12,16.33,450,"1979-03-30 2008-04-13",-0.1,4,450,"1979-03-30 2008-04-13",5.24,5.72,450,"1979-03-30 2008-04-13",2.45,5.28,447,"1979-03-30 2008-04-13",2.01,4.95,447,"1979-03-30 2008-04-13",0.38,1.46,447,"1979-03-30 2008-04-13",0.5,1.92,447,"1979-03-30 2008-04-13",,,,
2009-04-05,1.87,5.16,450,"1979-03-29 2008-04-12",85.68,11.02,450,"1979-03-29 2008-04-12",9.24,5.6,450,"1979-03-29 2008-04-12",30.8,11.28,450,"1979-03-29 2008-04-12",-4.81,4.98,450,"1979-03-29 2008-04-12",50.18,16.35,450,"1979-03-29 2008-04-12",-0.16,4.04,450,"1979-03-29 2008-04-12",5.15,5.71,450,"1979-03-29 2008-04-12",2.4,5.22,447,"1979-03-29 2008-04-12",1.94,4.87,447,"1979-03-29 2008-04-12",0.39,1.49,447,"1979-03-29 2008-04-12",0.5,1.93,447,"1979-03-29 2008-04-12",,,,
2009-04-04,1.81,5.21,450,"1979-03-28 2008-04-11",85.62,10.87,450,"1979-03-28 2008-04-11",9.24,5.63,450,"1979-03-28 2008-04-11",30.69,11.34,450,"1979-03-28 2008-04-11",-4.87,5.01,450,"1979-03-28 2008-04-11",50.15,16.28,450,"1979-03-28 2008-04-11",-0.26,4.08,450,"1979-03-28 2008-04-11",5.1,5.72,450,"1979-03-28 2008-04-11",2.22,5.1,448,"1979-03-28 2008-04-11",1.77,4.74,448,"1979-03-28 2008-04-11",0.38,1.49,448,"1979-03-28 2008-04-11",0.5,1.93,448,"1979-03-28 2008-04-11",,,,
