ListId,Status ,DaysOnMarket,GrossFloorArea,AdjustedLivingArea,PropertyType,HOAFee,PropertyTax,Bedrooms,Bathrooms,YearBuilt,GarageSpace,Address,Area,City,Province,Latitude,Longitude,ListPrice
1352,Available,118,586,516,Condo,2450,5628,1,1,2017,1,1921 BEAVERBROOK AV NW,Hyde Park,London,ON,42.98777,-81.312935,419900
1353,Available,113,552,486,Condo,2040,4689,1,1,2019,1,37 BISCAY Road,Oakridge,London,ON,42.977245,-81.301476,349900
1354,Available,42,2111,1689,Detached,3490,7760,4,3,2002,2,4 ASPEN Place,Lambeth,London,ON,42.906685,-81.283607,579000
1355,Available,42,538,473,Condo,2040,3818,1,1,2018,1,949 MARIGOLD Street,Stoney Creek,London,ON,43.046467,-81.248466,284900
1356,Available,51,1934,1547,Detached,3490,2009,4,3,2001,2,738 GLASGOW Street,Carling,London,ON,43.002613,-81.222092,149900
1357,Available,66,1756,1405,Detached,3710,5695,4,3,2003,2,453 PRINCESS Avenue,Central London,London,ON,42.990788,-81.239624,424900
1358,Available,29,857,754,Condo,2600,7638,2,1,2007,1,1 - 505 JARVIS Street,Westmount,London,ON,42.957027,-81.298622,569900
1359,Available,20,1221,977,Semi-Detached,3760,4019,3,2,1999,2,576 LAMBTON Street,North London,London,ON,43.009197,-81.243126,299900
1360,Available,18,1704,1363,Detached,3560,1540,4,3,1997,2,204 - 727 DEVERON Crescent,Glen Cairn,London,ON,42.959999,-81.196899,114900
1361,Available,75,551,485,Condo,2250,2478,1,1,2018,1,307 - 693 WINDERMERE Road,Masonville,London,ON,43.0215,-81.254311,184900
1362,Available,87,773,680,Condo,3400,2009,2,1,2005,1,608 - 570 PROUDFOOT Lane,West London,London,ON,42.983673,-81.284203,149900
1363,Available,78,529,466,Condo,2980,3483,1,1,2016,1,1152 FOXHUNT RD,Fox Hollow,London,ON,43.021542,-81.322754,259900
1364,Available,60,605,532,Condo,2800,1602,1,1,2009,1,106 - 725 DEVERON Crescent,Glen Cairn,London,ON,42.95977,-81.195419,119500
1365,Available,87,539,474,Condo,2450,7586,1,1,2017,1,697 REDTAIL Trail,Hyde Park,London,ON,42.986713,-81.314552,789900
1366,Available,104,771,678,Condo,3390,4957,2,1,2009,1,1843 CEDARPARK DR,Fanshawe,London,ON,43.042484,-81.214951,369900
1367,Available,72,746,656,Condo,3330,4019,2,1,2005,1,584 CHEAPSIDE Street,North London,London,ON,43.006325,-81.241272,299900
1368,Available,29,1377,1102,Semi-Detached,3650,3483,3,2,2008,2,644 WIDMORE Drive,Highland,London,ON,42.951935,-81.27121,259900
1369,Available,31,523,460,Condo,2370,2344,1,1,2009,1,244 BRUNSWICK Crescent,Medway,London,ON,42.999084,-81.311119,174900
1370,Available,87,778,685,Condo,3110,5066,2,1,2008,1,1868 PHILLBROOK DR,Uplands,London,ON,43.037918,-81.258247,378000
1371,Available,44,1079,950,Condo,3170,2097,3,2,2008,2,1920 MARCONI BL|Unit 46,Argyle,London,ON,42.986,-81.149696,156500
1372,Available,44,6631,5305,Detached,3950,9380,7,7,1980,4,1258 CRANBROOK RD,Byron,London,ON,42.940567,-81.313164,699900
1373,Available,52,1991,1593,Detached,3740,4904,4,3,1995,2,562 DUFFERIN Avenue,Central London,London,ON,42.991272,-81.234863,365900
1374,Available,58,848,746,Condo,2770,2947,2,1,2013,1,1102 - 500 TALBOT Street,Central London,London,ON,42.98576,-81.252808,219900
1375,Available,20,595,524,Condo,2600,4421,1,1,2013,1,490 CUDMORE Crescent,Jackson,London,ON,42.95565,-81.169212,329900
1376,Available,115,524,461,Condo,2390,5079,1,1,2017,1,715 OLD HUNT Road,Oakridge,London,ON,42.973106,-81.331306,379000
1377,Available,100,1505,1204,Semi-Detached,3640,2478,3,2,2004,2,971 LAWSON Road,Medway,London,ON,42.997524,-81.307358,184900
1378,Available,35,2505,1804,Detached,3460,10306,4,3,2003,2,183 CARRIAGE HILL Drive,Masonville,London,ON,43.021122,-81.269775,769000
1379,Available,118,3024,2419,Detached,4220,7224,5,4,1998,3,1240 HILLCREST AV,Huron Heights,London,ON,43.020657,-81.222565,539000
1380,Available,114,1404,1123,Semi-Detached,3630,1607,3,2,2006,2,1920 CULVER DR|Unit 26,Argyle,London,ON,43.014801,-81.182999,119900
1381,Available,56,742,653,Condo,3090,3940,2,1,2010,1,1010 FANSHAWE PARK RD E|Unit 97,Stoney Creek,London,ON,43.039318,-81.240028,294015
1382,Available,94,858,755,Condo,2640,4019,2,1,2012,1,50 KRISTINA Crescent,White Oaks,London,ON,42.940441,-81.246071,299900
1383,Available,35,2060,1648,Detached,3770,4287,4,3,2003,2,1430 HIGHBURY AV|Unit 18,Huron Heights,London,ON,43.027901,-81.218002,319900
1384,Available,53,500,440,Condo,2670,1809,1,1,2015,1,20 - 40 FAIRFAX Court,Medway,London,ON,43.003033,-81.308357,135000
1385,Available,113,630,554,Condo,2350,2277,1,1,2012,1,116 PRICE Street,Hamilton Road,London,ON,42.978489,-81.208641,169900
1386,Available,21,2096,1677,Detached,3830,3337,4,3,1996,2,250 GRANDVIEW Avenue,Byron,London,ON,42.963013,-81.343887,249000
1387,Available,71,4336,3469,Detached,3850,6965,6,4,1989,3,1288 BIRCHWOOD DR,Byron,London,ON,42.938255,-81.329727,519700
1388,Available,89,739,650,Condo,2890,3349,2,1,2010,1,18 DELMAGE Avenue,West London,London,ON,42.981861,-81.270851,249900
1389,Available,83,1977,1582,Detached,3520,2932,4,3,2002,2,202 - 600 TALBOT Street,Central London,London,ON,42.989201,-81.254425,218800
1390,Available,91,532,468,Condo,2690,9368,1,1,2014,1,1797 SUMAC WY,River Bend,London,ON,42.964138,-81.358253,699000
1391,Available,46,783,689,Condo,2420,4287,2,1,2004,1,1430 HIGHBURY AV|Unit 18,Huron Heights,London,ON,43.027901,-81.218002,319900
1392,Available,40,876,771,Condo,2840,4220,2,1,2009,1,383 REYNOLDS Road,Byron,London,ON,42.953865,-81.339325,314900
1393,Available,71,838,737,Condo,2700,1942,2,1,2006,1,40 ELGIN Street,Hamilton Road,London,ON,42.975643,-81.19545,144900
1394,Available,112,1653,1322,Semi-Detached,3400,3123,3,2,2008,2,1625 PURSER ST|Unit 41,Huron Heights,London,ON,43.034897,-81.219353,233000
1395,Available,56,641,564,Condo,2850,3282,1,1,2015,1,9 - 211 PINE VALLEY Drive,Westmount,London,ON,42.940796,-81.276276,244900
1396,Available,35,2079,1663,Detached,3480,7638,4,3,1999,2,1 - 505 JARVIS Street,Westmount,London,ON,42.957027,-81.298622,569900
1397,Available,101,810,713,Condo,3280,2880,2,1,2008,1,1 BRIXHAM Road,Westmount,London,ON,42.941872,-81.292168,214900
1398,Available,60,2045,1636,Detached,3860,6298,4,3,1999,2,1987 BALLYMOTE AV,Stoney Creek,London,ON,43.05423,-81.24807,469900
1399,Available,89,2193,1754,Detached,3670,4689,4,3,1999,2,1984 FREDERICK CR,Hamilton Road,London,ON,42.9739,-81.152397,349900
1400,Available,25,714,628,Condo,3000,2665,2,1,2010,1,211 REGAL Drive,Huron Heights,London,ON,43.019402,-81.221603,198880
1401,Available,96,1445,1156,Semi-Detached,3490,2880,3,2,2007,2,101 LANGARTH Street East,South London,London,ON,42.96505,-81.25528,214900
1402,Available,104,505,444,Condo,2260,5226,1,1,2017,1,19 GUSTIN Avenue,Lambeth,London,ON,42.904327,-81.294586,389900
1403,Available,13,569,501,Condo,2250,3451,1,1,2017,1,1416 ASPENRIDGE CR,Huron Heights,London,ON,43.035515,-81.22448,257500
1404,Available,113,604,532,Condo,3070,2305,1,1,2018,1,225 FELLNER Avenu,East London,London,ON,42.990932,-81.205383,172000
1405,Available,30,1370,1096,Semi-Detached,3670,1729,3,2,2003,2,590 OXFORD Street East LO,North London,London,ON,43.000332,-81.238472,129000
1406,Available,58,869,765,Condo,2480,5999,2,1,2006,1,385 WESTMINSTER Drive North West Street,Dorchester,London,ON,42.26598,-71.110992,599900
1407,Available,42,519,457,Condo,2620,4194,1,1,2014,1,2040 SHORE RD|Unit 60,River Bend,London,ON,42.968437,-81.364578,312900
1408,Available,118,713,627,Condo,2760,1903,2,1,2008,1,1266 LIMBERLOST RD,Medway,London,ON,43.001598,-81.308601,142000
1409,Available,89,1754,1403,Semi-Detached,3880,6164,3,2,2005,2,19 - 725 EAGLETRACE Drive,Sunningdale,London,ON,43.026299,-81.312202,459900
1410,Available,15,502,442,Condo,2450,4461,1,1,2013,1,583 FREEPORT Street,Hyde Park,London,ON,43.010555,-81.326698,332888
1411,Available,38,1768,1414,Semi-Detached,3690,4086,3,2,2006,2,305 - 739 DEVERON Crescent,Glen Cairn,London,ON,42.961437,-81.195259,304900
1412,Available,110,1364,1091,Semi-Detached,3900,1875,3,2,2005,2,198 - 230 CLARKE Road,Argyle,London,ON,42.996544,-81.171745,139900
1413,Available,44,648,570,Condo,2880,2814,1,1,2015,1,18 SCOTCHMERE Crescent,White Oaks,London,ON,42.927078,-81.234619,210000
1414,Available,119,829,730,Condo,2830,4675,2,1,2008,1,507 - 600 TALBOT Street,Central London,London,ON,42.989201,-81.254425,125000
1415,Available,109,1317,1054,Semi-Detached,3860,1473,3,2,2008,2,601 - 380 KING Street,Central London,London,ON,42.985363,-81.24015,109900
1416,Available,67,775,682,Condo,3120,3885,2,1,2011,1,320 EMERY Street East,South London,London,ON,42.964787,-81.247406,289900
1417,Available,86,1381,1105,Semi-Detached,3660,2144,3,2,2003,2,#2108 - 80 Antibes Dr,Newtonbrook,Toronto,ON,43.780464,-79.447006,348800
1418,Available,39,585,515,Condo,2630,3922,1,1,2019,1,#2307 - 2 Anndale Dr,Willowdale,Toronto,ON,43.760464,-79.410248,638000
1419,Available,34,520,458,Condo,2440,2882,1,1,2016,1,#914 - 222 The Esplanade,Downtown,Toronto,ON,43.649731,-79.365303,468800
1420,Available,36,543,478,Condo,3330,4297,1,1,2015,1,785 Eastern Ave,Leslieville,Toronto,ON,43.66098,-79.330055,699000
1421,Available,39,1767,1414,Semi-Detached,3810,4180,3,2,2005,2,283 Snowdon Ave,North Toronto,Toronto,ON,43.733105,-79.393219,680000
1422,Available,115,1401,1121,Semi-Detached,3420,4396,3,2,2004,2,229 Catalina Dr,Guildwood,Toronto,ON,43.743652,-79.20015,715000
1423,Available,111,514,452,Condo,3160,3068,1,1,2015,1,532 Caledonia Rd,Fairbank,Toronto,ON,43.691193,-79.461662,499000
1424,Available,102,504,444,Condo,3320,2256,1,1,2012,1,#316 - 200 Manitoba St,Mimico,Toronto,ON,43.624401,-79.491013,367000
1425,Available,40,764,672,Condo,3130,6147,2,1,2012,1,9 Gablehurst Cres,Tam O'Shanter,Toronto,ON,43.788258,-79.306534,999900
1426,Available,114,2085,1668,Detached,3510,3811,4,3,2000,2,1026 Kennedy Rd,Dorset Park,Toronto,ON,43.74728,-79.274452,619900
1427,Available,53,873,768,Condo,2770,3443,2,1,2004,1,198 Rouge River Dr,Rouge,Toronto,ON,43.807819,-79.180832,559999
1428,Available,119,574,505,Condo,2910,4917,1,1,2014,1,5 Edgecroft Rd,The Queensway,Toronto,ON,43.629925,-79.506195,799800
1429,Available,90,844,743,Condo,2500,3128,2,1,2013,1,208 Dunforest Ave,Willowdale,Toronto,ON,43.77861,-79.401772,508800
1430,Available,57,895,788,Condo,2420,2945,2,1,2005,1,49 Norbert Cres,Eringate - Centennial - West Deane,Toronto,ON,43.646442,-79.581795,479000
1431,Available,71,764,672,Condo,2890,4211,2,1,2009,1,#1909 - 1 Palace Pier Crt,Mimico,Toronto,ON,43.631432,-79.473564,685000
1432,Available,118,587,517,Condo,2730,2324,1,1,2012,1,#1508 - 21 Iceboat Terr,Downtown,Toronto,ON,43.640381,-79.397339,378000
1433,Available,66,842,741,Condo,3150,2458,2,1,2011,1,#106 - 60 Douro St,King West Village,Toronto,ON,43.640839,-79.415085,399900
1434,Available,112,801,705,Condo,2990,2458,2,1,2005,1,#3015 - 150 East Liberty St,Liberty Village,Toronto,ON,43.638775,-79.41626,399900
1435,Available,67,1647,1318,Semi-Detached,3750,4420,3,2,2004,2,198 Rankin Cres,Junction Triangle,Toronto,ON,43.660889,-79.447205,719000
1436,Available,60,570,502,Condo,2700,2612,1,1,2016,1,#411 - 1000 King St,Niagara,Toronto,ON,43.641735,-79.41449,424900
1437,Available,39,546,480,Condo,2600,3062,1,1,2013,1,#2005 - 103 The Queensway Ave,Swansea,Toronto,ON,43.636292,-79.470467,498000
1438,Available,20,594,523,Condo,2480,2458,1,1,2018,1,#3108 - 270 Queens Quay,Downtown,Toronto,ON,43.639095,-79.386475,399900
1439,Available,120,5268,4214,Detached,4140,2951,6,4,1989,3,#809 - 35 Ormskirk Ave,Swansea,Toronto,ON,43.63913,-79.474831,480000
1440,Available,56,540,475,Condo,3250,2693,1,1,2009,1,#721 - 65 Scadding Ave,Downtown,Toronto,ON,43.648983,-79.365219,438000
1441,Available,35,1202,962,Semi-Detached,3550,2766,3,2,2001,2,#408 - 40 Panorama Crt,Rexdale,Toronto,ON,43.747585,-79.579842,450000
1442,Available,20,573,504,Condo,2410,4303,1,1,2010,1,99 Glen Albert Dr,Woodbine Gardens,Toronto,ON,43.701794,-79.303581,699900
1443,Available,118,1264,1011,Semi-Detached,3760,6019,3,2,2007,2,10 Beverly Glen Blvd,Bridlewood,Toronto,ON,43.802124,-79.328522,979000
1444,Available,117,708,623,Condo,3290,3043,2,1,2006,1,44 Hawksbury Dr,Bayview Village,Toronto,ON,43.773731,-79.380814,495000
1445,Available,45,1464,1171,Semi-Detached,3730,3381,3,2,2006,2,239 Taysham Cres,Rexdale,Toronto,ON,43.739346,-79.575073,549900
1446,Available,33,889,782,Condo,3000,1846,2,1,2007,1,#420 - 6 Humberline Dr,Rexdale,Toronto,ON,43.73069,-79.611,300199
1447,Available,26,740,651,Condo,2990,3068,2,1,2011,1,9 Grove Hill Dr,L'Amoreaux,Toronto,ON,43.797714,-79.295837,499000
1448,Available,42,807,710,Condo,3290,2151,2,1,2009,1,#321 - 2121 Lake Shore Blvd,Humber Bay Shores,Toronto,ON,43.627644,-79.478188,349900
1449,Available,61,1520,1216,Semi-Detached,3650,2083,3,2,2004,2,#914 - 20 Bloorview Pl,Don Valley Village,Toronto,ON,43.774311,-79.359085,338800
1450,Available,92,4069,3255,Detached,4030,3872,6,4,1992,3,80 Martindale Rd,Cliffcrest,Toronto,ON,43.734875,-79.22728,629900
1451,Available,72,768,676,Condo,2880,6147,2,1,2011,1,79 De Quincy Blvd,Wilson Heights,Toronto,ON,43.73904,-79.44236,999900
1452,Available,89,1580,1264,Detached,3780,3995,4,3,2002,2,27 Conference Blvd,Port Union,Toronto,ON,43.782429,-79.145828,649900
1453,Available,56,769,677,Condo,3080,3314,2,1,2006,1,58 Horseley Hill Dr,Malvern,Toronto,ON,43.808029,-79.229721,539000
1454,Available,27,3388,2710,Detached,4360,3903,5,4,1996,3,#1710 - 101 Charles St,Downtown,Toronto,ON,43.669643,-79.380608,634900
1455,Available,28,2181,1745,Detached,3480,3615,4,3,2001,2,#102 - 1075 Ellesmere Rd,Dorset Park,Toronto,ON,43.767147,-79.271454,588000
1456,Available,119,1644,1315,Detached,3700,1752,4,3,1995,2,#909 - 185 Bonis Ave,Tam O'Shanter,Toronto,ON,43.785805,-79.292114,285000
1457,Available,106,837,737,Condo,3330,3043,2,1,2011,1,#801 - 89 Dunfield Ave,Midtown Toronto,Toronto,ON,43.706772,-79.395233,495000
1458,Available,105,779,686,Condo,2700,3062,2,1,2013,1,#508 - 28 Rosebank Dr,Malvern,Toronto,ON,43.792122,-79.235725,498000
1459,Available,98,518,456,Condo,3150,3252,1,1,2018,1,39 Chestermere Blvd,Woburn,Toronto,ON,43.749329,-79.226715,529000
1460,Available,23,797,701,Condo,3400,3621,2,1,2009,1,384 Blackthorn Ave,Silverthorn,Toronto,ON,43.684425,-79.462715,589000
1461,Available,83,1632,1306,Semi-Detached,3760,3062,3,2,2008,2,#1805 - 103 The Queensway,Swansea,Toronto,ON,43.636292,-79.470467,498000
1462,Available,84,581,511,Condo,3070,3504,1,1,2013,1,24 Brady Cres,Jane and Finch,Toronto,ON,43.741798,-79.508911,569900
1463,Available,64,637,561,Condo,3400,4088,1,1,2014,1,56 Millview Cres,Rexdale,Toronto,ON,43.723648,-79.589729,664900
1464,Available,31,639,562,Condo,2490,3990,1,1,2018,1,1336 Pharmacy Ave,Wexford - Maryvale,Toronto,ON,43.755215,-79.309769,649000
1465,Available,80,607,534,Condo,2870,1980,1,1,2010,1,#807 - 250 Scarlett Rd,Rockcliffe - Smythe,Toronto,ON,43.676445,-79.505966,322000
1466,Available,28,795,700,Condo,3540,2889,2,1,2008,1,#514 - 10 Queens Quay W Quay,Downtown,Toronto,ON,43.642139,-79.37571,469900
1467,Available,36,4301,3441,Detached,4080,3068,5,4,1995,3,15 Eldon Ave,Danforth Village,Toronto,ON,43.691113,-79.291534,499000
1468,Available,68,872,767,Condo,3220,3615,2,1,2007,1,#804 - 44 Gerrard St,Downtown,Toronto,ON,43.659618,-79.379684,588000
1469,Available,99,716,630,Condo,3400,2028,2,1,2008,1,#1605 - 105 The Queensway Ave,Swansea,Toronto,ON,43.636173,-79.470757,329900
1470,Available,79,1785,1428,Semi-Detached,3880,2674,3,2,2006,2,#1305 - 155 Legion Rd,Mimico,Toronto,ON,43.62381,-79.488022,435000
1471,Available,78,1284,1027,Semi-Detached,3480,4912,3,2,2006,2,51 Old Finch Ave,Malvern,Toronto,ON,43.819778,-79.211075,799000
1472,Available,119,1454,1163,Semi-Detached,3530,2213,3,2,2003,2,#2729 - 165 Legion Rd,Mimico,Toronto,ON,43.624207,-79.488228,359900
1473,Available,119,618,544,Condo,3250,2945,1,1,2013,1,#520 - 245 Dalesford Rd,The Queensway,Toronto,ON,43.625931,-79.490524,479000
1474,Available,55,701,617,Condo,2640,4303,2,1,2005,1,65 Hart Ave,Scarborough Junction,Toronto,ON,43.723095,-79.260643,699900
1475,Available,21,870,766,Condo,3350,2151,2,1,2013,1,#504 - 778 Sheppard Ave,Bathurst Manor,Toronto,ON,43.753578,-79.448555,349900
1476,Available,87,820,722,Condo,3030,2274,2,1,2011,1,#1313 - 320 Richmond St,Downtown,Toronto,ON,43.64904,-79.392258,369900
1477,Available,73,1897,1518,Detached,3460,7931,4,3,2000,2,#1123A - 111 Elizabeth St,Downtown,Toronto,ON,43.655113,-79.384804,1290000
1478,Available,67,779,686,Condo,3090,3148,2,1,2006,1,#808 - 300 Front St,Downtown,Toronto,ON,43.644173,-79.38942,512000
1479,Available,119,1298,1038,Semi-Detached,3770,3688,3,2,2006,2,89 Cordella Ave,Rockcliffe - Smythe,Toronto,ON,43.680248,-79.483566,599900
1480,Available,40,1659,1327,Semi-Detached,3490,3596,3,2,2006,2,#907 - 1900 Sheppard Ave,Jane and Finch,Toronto,ON,43.740059,-79.509605,585000
1481,Available,56,1392,1114,Semi-Detached,3590,4420,3,2,2006,2,#204 - 31 Olive Ave,Midtown Toronto,Toronto,ON,43.66983,-79.414742,719000
1482,Available,42,552,486,Condo,3230,1844,1,1,2014,1,#885 - 36 Tandridge Cres,The Elms,Toronto,ON,43.728195,-79.549736,299900
1483,Available,72,543,478,Condo,2460,4595,1,1,2010,1,#3 - 175 Jones Ave,Leslieville,Toronto,ON,43.667385,-79.334412,747400
1484,Available,101,750,660,Condo,3110,4906,2,1,2013,1,#2118 - 75 East Liberty St,Liberty Village,Toronto,ON,43.638306,-79.414787,798000
1485,Available,106,1283,1026,Semi-Detached,3640,5219,3,2,2005,2,#4309 - 35 Mariner Terr,Downtown,Toronto,ON,43.639683,-79.39212,849000
1486,Available,90,6722,5378,Detached,3830,2366,7,7,1972,4,#503 - 15 Michael Power Pl,Six Points,Toronto,ON,43.644825,-79.53009,384900
1487,Available,77,4603,3682,Detached,3620,2760,6,4,1993,3,#708 - 3 Rean Dr,Bayview Village,Toronto,ON,43.765289,-79.382339,449000
1488,Available,115,1609,1287,Detached,3630,5410,4,3,2001,2,62 Northdale Rd,St. Andrew - Windfields,Toronto,ON,43.76339,-79.382515,880000
1489,Available,28,798,702,Condo,3190,2458,2,1,2004,1,#509 - 68 Canterbury Pl,Willowdale,Toronto,ON,43.773746,-79.415512,399888
1490,Available,70,1623,1298,Detached,3480,3006,4,3,2002,2,#302 - 24 Wellesley St,Downtown,Toronto,ON,43.664845,-79.385933,489000
1491,Available,72,787,693,Condo,3410,3811,2,1,2011,1,#1101 - 75 Portland St,Downtown,Toronto,ON,43.643799,-79.399605,619900
1492,Available,312,4415,3532,Detached,4380,7377,6,4,1990,3,#123 - 326 Carlaw Ave,Leslieville,Toronto,ON,43.664089,-79.341415,1200000
1493,Available,43,557,490,Condo,2880,5861,1,1,2015,1,#8 - 169 Jones Ave,Leslieville,Toronto,ON,43.667133,-79.334404,953350
1494,Available,38,756,665,Condo,2610,5711,2,1,2009,1,#Th 28 - 9 Oakburn Cres,Willowdale,Toronto,ON,43.758667,-79.403778,929000
1495,Available,53,6083,4866,Detached,4270,4487,7,7,1977,4,#611 - 1250 Bridletowne Circ,Bridlewood,Toronto,ON,43.794464,-79.312782,729900
1496,Available,86,539,474,Condo,2460,2090,1,1,2017,1,#3611 - 121 Mcmahon Dr,Bayview Village,Toronto,ON,43.767746,-79.370918,339900
1497,Available,40,791,696,Condo,2700,3867,2,1,2012,1,#1307T - 628 Fleet St,Niagara,Toronto,ON,43.636234,-79.403122,629000
1498,Available,72,802,706,Condo,2970,2822,2,1,2007,1,#2711 - 1 Palace Pier Crt,Mimico,Toronto,ON,43.631432,-79.473564,459000
1499,Available,85,4043,3234,Detached,3450,6086,5,4,1995,3,2 Monastery Lane,Clairlea,Toronto,ON,43.715702,-79.286171,990000
1500,Available,22,1710,1368,Detached,3740,2545,4,3,2002,2,#1006 - 900 Mount Pleasant Rd,North Toronto,Toronto,ON,43.711781,-79.39164,414000
1501,Available,11,1188,1045,Condo,3310,3560,3,2,2005,2,142 Silverthorn Ave,Earlscourt,Toronto,ON,43.67762,-79.461273,579000
1502,Available,75,1689,1351,Semi-Detached,3410,2453,3,2,2004,2,#1611 - 25 Carlton St,Downtown,Toronto,ON,43.661045,-79.38166,399000
1503,Available,78,612,539,Condo,3210,4826,1,1,2013,1,#1607 - 170 Avenue Rd,Midtown Toronto,Toronto,ON,43.675331,-79.397125,785000
1504,Available,95,1804,1443,Detached,3860,2058,4,3,2001,2,#703 - 35 Finch Ave,Willowdale,Toronto,ON,43.779987,-79.412735,334800
1505,Available,111,773,680,Condo,2760,3990,2,1,2010,1,#2208 - 90 Park Lawn Rd,Humber Bay,Toronto,ON,43.624374,-79.485542,649000
1506,Available,37,1971,1577,Detached,3650,3073,4,3,2001,2,#431 - 39 Queens Quay St,Downtown,Toronto,ON,43.641346,-79.372421,499900
1507,Available,34,512,451,Condo,3370,5840,1,1,2013,1,#801 - 101 Charles St,Downtown,Toronto,ON,43.669643,-79.380608,949900
1508,Available,104,1424,1139,Semi-Detached,3460,4303,3,2,2005,2,389 Silverstone Dr,Silverstone,Toronto,ON,43.745613,-79.600151,699900
1509,Available,70,583,513,Condo,3260,5527,1,1,2010,1,62 Deerhurst Ave,Pelmo Park,Toronto,ON,43.711338,-79.517265,899000
1510,Available,27,840,739,Condo,3110,4777,2,1,2006,1,#37 - 619 Evans Ave,Alderwood,Toronto,ON,43.6105,-79.55011,777000
1511,Available,78,1633,1306,Semi-Detached,3890,4297,3,2,2005,2,118 Fairglen Ave,L'Amoreaux,Toronto,ON,43.782825,-79.323822,699000
1512,Available,66,545,480,Condo,2620,2637,1,1,2015,1,#1403 - 55 Bamburgh Circ,Steeles,Toronto,ON,43.814667,-79.326698,429000
1513,Available,103,567,499,Condo,2810,2114,1,1,2019,1,#1611 - 68 Grangeway Ave,Woburn,Toronto,ON,43.773685,-79.249619,343900
1514,Available,91,551,485,Condo,2950,3687,1,1,2019,1,#11 - 40 Wayside Ave,L'Amoreaux,Toronto,ON,43.800545,-79.299683,599800
1515,Available,12,806,709,Condo,2580,2699,2,1,2012,1,#509 - 10 Old Mill Tr,The Kingsway,Toronto,ON,43.650345,-79.495689,439000
1516,Available,92,650,572,Condo,3040,3073,1,1,2010,1,#22 - 365 Murray Ross Pkwy,York University Heights,Toronto,ON,43.765209,-79.500168,499900
1517,Available,82,1100,913,Townhouse,2900,2458,2,1,2011,1,#1308 - 105 George St,Downtown,Toronto,ON,43.652222,-79.370872,399888
